InvoiceNo,InvoiceDate,CustomerID,IsCancelled,InvoiceTotal,CustomerType
545843,2011-03-07 13:37:00,12921,True,-17.7,B2C
545846,2011-03-07 13:39:00,13081,True,-12.75,B2C
545855,2011-03-07 13:52:00,15290,False,246.3,B2C
545866,2011-03-07 14:27:00,17841,True,-9.25,B2B
545867,2011-03-07 14:29:00,17841,True,-2.95,B2B
545868,2011-03-07 14:33:00,17841,False,145.7,B2B
545911,2011-03-08 10:12:00,17940,False,181.44,B2C
545915,2011-03-08 11:44:00,17419,False,329.08,B2C
545928,2011-03-08 11:59:00,14407,False,357.18,B2C
545945,2011-03-08 12:07:00,16710,False,122.61,B2C
545978,2011-03-08 12:19:00,13975,False,678.76,B2C
545979,2011-03-08 12:30:00,12748,False,111.0,B2B
545989,2011-03-08 12:57:00,14560,False,301.4,B2C
545991,2011-03-08 13:12:00,15311,False,896.7099999999999,B2B
545993,2011-03-08 13:23:00,13777,False,421.09,B2C
545999,2011-03-08 14:44:00,13089,False,1195.95,B2B
546000,2011-03-08 14:47:00,13089,False,72.0,B2B
546005,2011-03-08 15:17:00,14426,False,794.41,B2C
546031,2011-03-09 09:11:00,13267,False,201.5,B2C
546032,2011-03-09 09:11:00,13267,False,85.15,B2C
546033,2011-03-09 09:12:00,13267,False,15.9,B2C
546035,2011-03-09 09:50:00,12924,False,229.8,B2C
546067,2011-03-09 10:58:00,17450,False,2099.7,B2B
546079,2011-03-09 11:05:00,14534,False,188.25,B2C
546080,2011-03-09 11:18:00,15078,True,-12.75,B2C
546082,2011-03-09 11:25:00,12971,False,221.4,B2C
546083,2011-03-09 11:27:00,12971,False,38.98,B2C
546084,2011-03-09 11:28:00,14112,False,617.1,B2C
546096,2011-03-09 11:59:00,15502,False,1711.06,B2C
546100,2011-03-09 12:04:00,16572,False,342.58,B2C
546110,2011-03-09 12:38:00,17770,False,261.6,B2C
546115,2011-03-09 13:50:00,15379,False,371.84,B2C
546118,2011-03-09 14:14:00,13078,False,846.45,B2C
546121,2011-03-09 14:30:00,14085,False,155.45,B2C
546127,2011-03-09 14:57:00,17730,False,411.18,B2C
546171,2011-03-10 10:31:00,16359,False,130.56,B2C
546172,2011-03-10 10:32:00,14156,False,585.32,B2B
546204,2011-03-10 11:13:00,13599,True,-11.8,B2C
546210,2011-03-10 11:31:00,14713,True,-2.1,B2C
546212,2011-03-10 11:33:00,14156,False,3500.5,B2B
546213,2011-03-10 11:37:00,14156,False,1614.6,B2B
546215,2011-03-10 11:52:00,14713,False,124.95,B2C
546218,2011-03-10 12:11:00,14667,False,144.9,B2C
546234,2011-03-10 12:31:00,13599,True,-17.700000000000003,B2C
546248,2011-03-10 13:46:00,16477,False,214.5,B2C
546249,2011-03-10 13:58:00,14606,False,99.95,B2C
546256,2011-03-10 14:56:00,15738,True,-7.5,B2C
546261,2011-03-10 15:01:00,17841,False,139.79,B2B
546263,2011-03-10 15:01:00,14156,False,461.6,B2B
546267,2011-03-10 15:02:00,15093,True,-3.78,B2C
546279,2011-03-10 15:08:00,17841,False,4.25,B2B
546318,2011-03-11 09:20:00,16013,False,255.0,B2C
546319,2011-03-11 09:23:00,17949,False,345.6,B2B
546320,2011-03-11 09:39:00,12708,True,-14.25,B2C
546321,2011-03-11 09:39:00,16475,False,310.0,B2C
546323,2011-03-11 09:48:00,13975,True,-23.05,B2C
546366,2011-03-11 11:37:00,12748,False,106.11,B2B
546373,2011-03-11 12:00:00,12583,False,712.8499999999999,B2C
546380,2011-03-11 12:26:00,12748,False,13.0,B2B
546381,2011-03-11 12:29:00,12748,False,19.74,B2B
546384,2011-03-11 13:03:00,15311,False,826.0699999999999,B2B
546385,2011-03-11 13:13:00,16652,False,1588.16,B2C
546390,2011-03-11 14:03:00,14083,False,14.4,B2C
546397,2011-03-11 14:37:00,12971,False,153.75,B2C
546412,2011-03-11 16:50:00,12748,False,70.28999999999999,B2B
546413,2011-03-11 16:54:00,17961,False,3.1,B2C
546421,2011-03-13 11:21:00,13700,False,301.04,B2C
546427,2011-03-13 14:29:00,14606,False,103.89,B2C
546428,2011-03-13 14:55:00,12681,False,343.29,B2C
546432,2011-03-14 08:21:00,14180,False,227.0,B2C
546438,2011-03-14 09:59:00,15125,False,3840.88,B2C
546440,2011-03-14 10:31:00,16871,False,535.02,B2C
546443,2011-03-14 10:41:00,12901,False,349.8,B2C
546464,2011-03-14 10:57:00,13225,False,734.44,B2C
546511,2011-03-14 12:19:00,12921,True,-3.75,B2C
546521,2011-03-14 12:34:00,16013,False,679.5,B2C
546522,2011-03-14 12:41:00,13319,False,373.84,B2C
546523,2011-03-14 12:42:00,13319,False,52.2,B2C
546526,2011-03-14 12:59:00,15061,False,285.0,B2C
546527,2011-03-14 13:00:00,15061,False,149.4,B2C
546528,2011-03-14 13:04:00,15311,False,2420.9500000000003,B2B
546529,2011-03-14 13:05:00,15502,True,-30.9,B2C
546531,2011-03-14 13:35:00,15738,False,391.8,B2C
546532,2011-03-14 13:36:00,14060,False,140.0,B2C
546535,2011-03-14 14:11:00,15502,True,-4.25,B2C
546540,2011-03-14 15:05:00,15061,False,512.28,B2C
546543,2011-03-14 15:40:00,17841,False,174.86,B2B
546555,2011-03-15 09:22:00,17675,False,696.85,B2C
546569,2011-03-15 10:53:00,14016,False,1477.56,B2C
546636,2011-03-15 12:19:00,14534,False,137.9,B2C
546645,2011-03-15 13:32:00,15311,True,-91.8,B2B
546647,2011-03-15 13:55:00,17419,True,-10.75,B2C
546660,2011-03-15 14:32:00,14156,False,1041.45,B2B
546667,2011-03-15 15:31:00,14735,False,236.1,B2C
546668,2011-03-15 15:33:00,14735,False,218.1,B2C
546678,2011-03-15 16:39:00,12681,False,565.54,B2C
546731,2011-03-16 11:39:00,13089,False,961.56,B2B
546732,2011-03-16 11:41:00,14606,False,139.35000000000002,B2C
546733,2011-03-16 11:47:00,16029,False,705.6000000000001,B2B
546734,2011-03-16 11:49:00,16029,False,705.6000000000001,B2B
546735,2011-03-16 11:50:00,16029,True,-705.6000000000001,B2B
546736,2011-03-16 11:52:00,16013,False,414.72,B2C
546751,2011-03-16 12:45:00,13668,False,311.66,B2C
546762,2011-03-16 14:12:00,17961,False,28.18,B2C
546766,2011-03-16 14:49:00,12971,False,52.8,B2C
546767,2011-03-16 14:51:00,12971,False,77.16,B2C
546768,2011-03-16 14:54:00,15694,False,584.76,B2C
546769,2011-03-16 14:57:00,17504,False,859.01,B2C
546770,2011-03-16 15:17:00,12523,False,115.09,B2C
546783,2011-03-17 09:32:00,12924,True,-3.75,B2C
546785,2011-03-17 09:56:00,15189,False,302.52,B2C
546786,2011-03-17 09:57:00,16523,False,239.0,B2C
546788,2011-03-17 10:02:00,13946,False,209.85,B2C
546790,2011-03-17 10:26:00,14713,False,136.57,B2C
546831,2011-03-17 12:15:00,13199,False,606.84,B2C
546847,2011-03-17 12:51:00,12989,False,437.4,B2C
546860,2011-03-17 14:47:00,18198,False,316.82,B2C
546864,2011-03-17 15:42:00,13319,True,-23.4,B2C
546893,2011-03-17 18:20:00,14156,True,-4.95,B2B
546899,2011-03-17 18:27:00,14298,False,946.2,B2B
546898,2011-03-17 18:27:00,17961,False,8.8,B2C
546900,2011-03-17 18:28:00,14298,False,25.200000000000003,B2B
546901,2011-03-17 18:29:00,14112,True,-65.3,B2C
546902,2011-03-17 18:30:00,14298,False,33.2,B2B
546905,2011-03-17 18:42:00,15061,True,-21.6,B2C
546906,2011-03-17 18:44:00,17675,True,-6.75,B2C
546920,2011-03-18 09:55:00,12471,False,845.3199999999999,B2C
546921,2011-03-18 09:57:00,12471,False,33.0,B2C
546922,2011-03-18 09:59:00,14110,False,904.26,B2C
546925,2011-03-18 10:09:00,12647,False,464.7,B2C
546926,2011-03-18 10:11:00,17857,False,108.5,B2C
546931,2011-03-18 10:40:00,12989,True,-4.2,B2C
546978,2011-03-18 12:15:00,17857,True,-72.5,B2C
546991,2011-03-18 13:08:00,12748,False,167.43,B2B
546997,2011-03-18 13:32:00,12748,True,-167.43,B2B
547004,2011-03-18 14:14:00,17419,False,321.75,B2C
547019,2011-03-18 14:54:00,17841,False,115.78,B2B
547020,2011-03-18 15:42:00,17017,False,368.36,B2C
547022,2011-03-18 15:44:00,17961,False,22.24,B2C
547028,2011-03-20 10:13:00,13593,False,447.5,B2C
547034,2011-03-20 10:30:00,18229,False,361.4,B2C
547036,2011-03-20 10:35:00,17017,False,380.4,B2C
547039,2011-03-20 10:51:00,14560,False,96.6,B2C
547041,2011-03-20 10:56:00,13777,False,300.0,B2C
547047,2011-03-20 11:46:00,14258,False,982.08,B2C
547058,2011-03-20 12:44:00,14232,False,693.1800000000001,B2C
547066,2011-03-20 13:41:00,12921,False,562.63,B2C
547067,2011-03-20 13:43:00,12921,False,501.24,B2C
547069,2011-03-20 13:52:00,16710,False,242.0,B2C
547101,2011-03-21 10:34:00,16029,False,585.0,B2B
547103,2011-03-21 10:54:00,15218,False,527.85,B2C
547134,2011-03-21 11:57:00,15996,False,169.73000000000002,B2C
547165,2011-03-21 12:10:00,13593,False,15.6,B2C
547168,2011-03-21 12:10:00,13593,True,-46.8,B2C
547198,2011-03-21 12:50:00,14606,True,-14.65,B2C
547199,2011-03-21 12:53:00,14606,False,131.5,B2C
547202,2011-03-21 13:38:00,17841,False,248.2,B2B
547208,2011-03-21 14:39:00,15189,True,-114.8,B2C
547209,2011-03-21 14:44:00,13081,False,2340.05,B2C
547227,2011-03-21 15:40:00,12748,False,147.6,B2B
547236,2011-03-21 16:27:00,14180,True,-9.95,B2C
547251,2011-03-22 09:43:00,17865,False,398.22,B2C
547273,2011-03-22 11:05:00,14530,False,448.65,B2C
547327,2011-03-22 11:28:00,12681,False,523.98,B2C
547362,2011-03-22 12:33:00,13694,False,3221.88,B2B
547365,2011-03-22 12:36:00,12775,False,235.71,B2C
547391,2011-03-22 16:32:00,14735,False,70.80000000000001,B2C
547405,2011-03-23 08:22:00,17705,False,114.0,B2C
547419,2011-03-23 10:27:00,15061,False,1649.58,B2C
547491,2011-03-23 12:05:00,17096,False,133.49,B2C
547496,2011-03-23 12:13:00,18075,False,261.68,B2C
547500,2011-03-23 12:39:00,13408,False,524.8199999999999,B2C
547501,2011-03-23 12:41:00,13408,False,59.400000000000006,B2C
547515,2011-03-23 14:02:00,13267,False,330.52,B2C
547516,2011-03-23 14:04:00,15189,False,385.8,B2C
547517,2011-03-23 14:33:00,12395,False,326.5,B2C
547518,2011-03-23 14:39:00,13694,False,1320.0,B2B
547567,2011-03-24 09:44:00,17644,False,442.47,B2C
547578,2011-03-24 10:38:00,13089,False,485.89,B2B
547579,2011-03-24 10:40:00,13089,False,120.0,B2B
547580,2011-03-24 10:48:00,13488,False,713.9499999999999,B2C
547583,2011-03-24 11:07:00,12901,False,562.3199999999999,B2C
547652,2011-03-24 12:15:00,14606,False,236.07,B2C
547662,2011-03-24 13:12:00,14085,False,150.34,B2C
547669,2011-03-24 13:37:00,12748,False,163.46,B2B
547671,2011-03-24 13:45:00,14560,False,62.38,B2C
547676,2011-03-24 14:15:00,15189,True,-21.9,B2C
547687,2011-03-24 14:52:00,15078,False,356.3,B2C
547688,2011-03-24 14:54:00,12971,False,137.4,B2C
547703,2011-03-24 17:10:00,12540,False,1140.76,B2C
547706,2011-03-24 18:25:00,12901,False,2278.8,B2C
547708,2011-03-24 18:34:00,17450,False,11343.2,B2B
547709,2011-03-24 18:43:00,18109,False,279.73,B2C
547718,2011-03-25 09:39:00,17450,False,57.6,B2B
547720,2011-03-25 10:08:00,14209,False,420.6,B2C
547726,2011-03-25 10:49:00,16029,False,465.84,B2B
547727,2011-03-25 10:50:00,16029,False,878.16,B2B
547728,2011-03-25 10:51:00,16029,False,146.88,B2B
547730,2011-03-25 11:01:00,14796,False,349.51,B2C
547794,2011-03-25 12:13:00,14085,False,207.21,B2C
547796,2011-03-25 12:34:00,14646,False,1407.86,B2B
547801,2011-03-25 12:57:00,14107,False,554.18,B2C
547802,2011-03-25 13:12:00,12921,True,-3.6,B2C
547809,2011-03-25 13:54:00,12748,False,185.1,B2B
547812,2011-03-25 14:06:00,18102,False,5513.32,B2B
547816,2011-03-25 14:30:00,12748,False,25.25,B2B
547818,2011-03-25 14:39:00,12748,False,76.2,B2B
547819,2011-03-25 14:45:00,12748,False,94.19,B2B
547828,2011-03-25 15:18:00,16618,False,354.66,B2C
547847,2011-03-27 12:04:00,14232,True,-1.65,B2C
547848,2011-03-27 12:05:00,12921,True,-1.95,B2C
547850,2011-03-27 12:06:00,14472,False,311.57,B2C
547849,2011-03-27 12:06:00,12471,True,-3.75,B2C
547870,2011-03-27 14:18:00,13668,False,173.77,B2C
547875,2011-03-27 15:40:00,13408,False,612.38,B2C
547876,2011-03-27 15:41:00,16638,False,254.0,B2C
547881,2011-03-27 16:08:00,13110,False,192.34,B2C
547885,2011-03-28 09:16:00,17314,False,220.8,B2C
547896,2011-03-28 11:34:00,17841,False,246.61,B2B
547898,2011-03-28 11:49:00,16523,False,374.7,B2C
547918,2011-03-28 12:49:00,15249,False,1001.82,B2C
547925,2011-03-28 13:57:00,12481,False,602.86,B2C
547926,2011-03-28 13:59:00,12481,False,229.48,B2C
547946,2011-03-28 14:59:00,12971,False,116.4,B2C
547944,2011-03-28 14:59:00,12971,False,106.95,B2C
547968,2011-03-28 16:02:00,12471,True,-2.07,B2C
547987,2011-03-29 09:11:00,17428,False,444.52,B2C
548003,2011-03-29 10:39:00,18044,False,289.25,B2C
548010,2011-03-29 11:04:00,14646,False,2527.94,B2B
548011,2011-03-29 11:14:00,14646,False,15719.56,B2B
548016,2011-03-29 11:39:00,16871,False,35.04,B2C
548017,2011-03-29 11:42:00,16871,False,357.25,B2C
548033,2011-03-29 12:01:00,14441,False,356.84000000000003,B2C
548154,2011-03-29 13:06:00,17675,False,465.7,B2C
548157,2011-03-29 13:27:00,14298,False,1518.0,B2B
548170,2011-03-29 13:53:00,15290,False,280.85,B2C
548172,2011-03-29 14:13:00,15738,False,328.15,B2C
548186,2011-03-29 15:02:00,13777,False,539.3,B2C
548197,2011-03-29 15:53:00,13588,False,113.3,B2C
548210,2011-03-29 17:23:00,14606,False,338.41,B2C
548211,2011-03-30 09:06:00,14646,False,1807.04,B2B
548216,2011-03-30 09:27:00,12971,False,91.8,B2C
548218,2011-03-30 09:36:00,13999,False,301.48,B2C
548255,2011-03-30 10:46:00,13078,False,383.07,B2C
548307,2011-03-30 11:59:00,17314,True,-7.5,B2C
548319,2011-03-30 12:48:00,14180,False,245.2,B2C
548333,2011-03-30 13:44:00,15189,False,132.70000000000002,B2C
548337,2011-03-30 14:06:00,18198,False,284.67,B2C
548341,2011-03-30 14:30:00,13089,True,-34.0,B2B
548352,2011-03-30 14:57:00,12921,True,-6.75,B2C
548355,2011-03-30 15:06:00,12921,True,-80.55000000000001,B2C
548354,2011-03-30 15:06:00,15981,False,600.0,B2C
548367,2011-03-30 15:51:00,17677,False,1337.78,B2C
548368,2011-03-30 15:52:00,17677,False,70.92,B2C
548391,2011-03-30 17:06:00,13488,True,-2.95,B2C
548392,2011-03-30 17:09:00,18075,True,-21.95,B2C
548406,2011-03-31 09:57:00,15061,False,872.56,B2C
548451,2011-03-31 11:25:00,17365,False,543.6,B2C
548453,2011-03-31 11:37:00,17428,True,-7.5,B2C
548463,2011-03-31 12:11:00,13225,True,-380.8,B2C
548465,2011-03-31 12:17:00,17526,True,-195.5,B2C
548484,2011-03-31 12:43:00,13571,False,145.27,B2C
548488,2011-03-31 13:03:00,16638,True,-4.25,B2C
548489,2011-03-31 13:10:00,12619,False,205.98,B2C
548492,2011-03-31 13:14:00,17841,False,213.0,B2B
548495,2011-03-31 13:34:00,17075,True,-20.35,B2C
548497,2011-03-31 13:43:00,13089,False,1622.41,B2B
548499,2011-03-31 13:47:00,17075,False,133.47,B2C
548500,2011-03-31 13:49:00,17071,False,204.78,B2C
548513,2011-03-31 15:54:00,13777,True,-20.4,B2C
548521,2011-03-31 16:41:00,17735,False,652.52,B2C
548554,2011-04-01 09:19:00,13694,False,888.1999999999999,B2B
548553,2011-04-01 09:19:00,12523,False,138.75,B2C
548556,2011-04-01 09:25:00,13694,False,237.9,B2B
548577,2011-04-01 10:46:00,13694,True,-933.92,B2B
548613,2011-04-01 11:46:00,13694,False,35.28,B2B
548625,2011-04-01 12:14:00,13078,True,-11.9,B2C
548636,2011-04-01 12:29:00,15601,False,266.85,B2C
548642,2011-04-01 13:00:00,17287,False,145.24,B2C
548656,2011-04-01 14:05:00,12748,False,16.7,B2B
548657,2011-04-01 14:07:00,12748,False,8.8,B2B
548658,2011-04-01 14:19:00,15179,False,102.0,B2C
548661,2011-04-01 14:28:00,12415,False,350.0,B2B
548670,2011-04-01 15:37:00,15356,False,212.13,B2C
548698,2011-04-03 10:55:00,18109,False,259.6,B2C
548706,2011-04-03 11:51:00,13408,False,231.3,B2C
548708,2011-04-03 12:41:00,13269,False,704.6,B2C
548718,2011-04-04 08:50:00,14156,False,2183.82,B2B
548730,2011-04-04 10:11:00,17669,False,475.5,B2C
548740,2011-04-04 11:34:00,13319,False,599.84,B2C
548745,2011-04-04 12:10:00,12471,False,624.29,B2C
548746,2011-04-04 12:11:00,12471,False,50.0,B2C
548757,2011-04-04 12:31:00,17419,False,357.5,B2C
548851,2011-04-04 13:14:00,15311,True,-25.09,B2B
548856,2011-04-04 13:26:00,15311,False,25.09,B2B
548857,2011-04-04 13:28:00,15311,True,-25.09,B2B
548859,2011-04-04 13:32:00,13668,False,221.25,B2C
548863,2011-04-04 13:57:00,15311,False,1713.74,B2B
548866,2011-04-04 14:09:00,14606,True,-6.2,B2C
548870,2011-04-04 14:41:00,14606,False,129.18,B2C
548873,2011-04-04 15:10:00,12971,False,214.2,B2C
548892,2011-04-04 15:35:00,18044,False,124.15,B2C
548910,2011-04-05 08:51:00,17940,False,259.20000000000005,B2C
548911,2011-04-05 09:09:00,12951,False,155.19000000000003,B2C
548940,2011-04-05 10:31:00,15061,False,81.6,B2C
548941,2011-04-05 10:32:00,15061,True,-60.0,B2C
548969,2011-04-05 11:01:00,14646,False,1129.1999999999998,B2B
548970,2011-04-05 11:03:00,14646,False,1155.0,B2B
548971,2011-04-05 11:29:00,16919,False,184.84,B2C
548992,2011-04-05 13:52:00,13089,False,838.0799999999999,B2B
548995,2011-04-05 14:08:00,17841,True,-29.0,B2B
549014,2011-04-05 15:00:00,17841,False,226.06,B2B
549022,2011-04-05 16:23:00,12901,False,83.4,B2C
549027,2011-04-05 17:02:00,17857,False,5424.0,B2C
549039,2011-04-05 17:16:00,17675,True,-7.5,B2C
549041,2011-04-05 17:22:00,17644,True,-32.55,B2C
549044,2011-04-06 09:11:00,16161,False,345.35,B2C
549045,2011-04-06 09:25:00,14407,True,-12.75,B2C
549049,2011-04-06 10:15:00,17677,True,-2.55,B2C
549052,2011-04-06 10:19:00,17682,False,365.79,B2C
549098,2011-04-06 11:06:00,12481,True,-5.46,B2C
549101,2011-04-06 11:34:00,14606,False,146.92000000000002,B2C
549104,2011-04-06 11:43:00,15311,False,703.5400000000001,B2B
549148,2011-04-06 15:31:00,14534,False,187.7,B2C
549225,2011-04-07 10:54:00,13777,False,326.4,B2C
549238,2011-04-07 11:30:00,14667,False,388.77,B2C
549255,2011-04-07 12:23:00,16209,False,305.95000000000005,B2C
549273,2011-04-07 13:05:00,13089,False,312.0,B2B
549281,2011-04-07 13:19:00,17735,False,571.3,B2C
549284,2011-04-07 13:37:00,15694,False,365.4,B2C
549293,2011-04-07 19:16:00,17883,False,119.35,B2C
549297,2011-04-08 07:49:00,18061,False,213.8,B2C
549304,2011-04-08 08:39:00,16133,False,301.53000000000003,B2C
549305,2011-04-08 08:40:00,15189,False,152.3,B2C
549321,2011-04-08 10:19:00,14243,False,373.27,B2C
549412,2011-04-08 11:43:00,14258,False,718.6,B2C
549417,2011-04-08 11:44:00,14258,False,79.80000000000001,B2C
549425,2011-04-08 11:54:00,14030,False,337.67,B2C
549429,2011-04-08 12:06:00,17001,False,313.5,B2C
549434,2011-04-08 12:30:00,12647,False,350.76,B2C
549438,2011-04-08 12:39:00,12471,True,-5.41,B2C
549444,2011-04-08 13:00:00,16013,False,375.0,B2C
549448,2011-04-08 14:07:00,13078,False,306.18,B2C
549450,2011-04-08 14:13:00,13089,True,-10.2,B2B
549452,2011-04-08 14:17:00,17940,True,-1867.86,B2C
549468,2011-04-08 14:27:00,17940,False,1867.86,B2C
549523,2011-04-08 15:35:00,12748,False,32.65,B2B
549535,2011-04-08 17:14:00,14110,True,-13.5,B2C
549538,2011-04-08 17:25:00,17961,False,32.32,B2C
549542,2011-04-10 11:11:00,15311,False,862.8199999999999,B2B
549544,2011-04-10 11:15:00,15311,True,-275.0,B2B
549547,2011-04-10 11:33:00,16359,False,423.4,B2C
549549,2011-04-10 11:37:00,16359,True,-250.0,B2C
549563,2011-04-10 14:02:00,14030,False,113.62,B2C
549576,2011-04-11 08:14:00,17069,False,476.37,B2C
549594,2011-04-11 10:25:00,16029,False,470.4,B2B
549597,2011-04-11 11:23:00,16133,False,403.34,B2C
549690,2011-04-11 13:41:00,17841,False,380.34,B2B
549691,2011-04-11 13:42:00,13549,False,183.5,B2C
549692,2011-04-11 13:43:00,13668,True,-12.82,B2C
549696,2011-04-11 13:55:00,13089,False,153.0,B2B
549705,2011-04-11 14:00:00,13668,False,145.26,B2C
549717,2011-04-11 14:56:00,14606,False,15.0,B2C
549720,2011-04-11 15:25:00,14606,False,142.84,B2C
549736,2011-04-12 09:02:00,13599,False,173.01,B2C
549737,2011-04-12 09:03:00,13599,False,158.8,B2C
549740,2011-04-12 09:49:00,15981,False,520.8,B2C
549744,2011-04-12 10:30:00,15240,False,316.2,B2C
549746,2011-04-12 10:38:00,15251,False,2846.02,B2C
549747,2011-04-12 10:41:00,17428,False,614.0,B2C
549748,2011-04-12 10:42:00,17428,False,497.82,B2C
549750,2011-04-12 10:48:00,18109,False,113.25,B2C
549751,2011-04-12 10:58:00,13089,False,737.42,B2B
549752,2011-04-12 11:01:00,13089,False,50.0,B2B
549754,2011-04-12 11:32:00,13700,False,314.52,B2C
549756,2011-04-12 11:36:00,14111,False,94.2,B2C
549824,2011-04-12 12:43:00,15189,True,-12.55,B2C
549840,2011-04-12 13:51:00,15189,True,-5.9,B2C
549841,2011-04-12 13:52:00,15189,False,3.3,B2C
549874,2011-04-12 15:23:00,16919,False,294.66,B2C
549898,2011-04-12 16:00:00,13078,True,-38.65,B2C
549911,2011-04-13 08:26:00,14060,False,446.7,B2C
549918,2011-04-13 09:48:00,17017,False,267.96,B2C
549938,2011-04-13 11:42:00,13199,False,408.0,B2C
549940,2011-04-13 11:48:00,13694,False,1357.63,B2B
549941,2011-04-13 11:53:00,13694,False,81.6,B2B
549942,2011-04-13 12:04:00,12971,False,136.20000000000002,B2C
549946,2011-04-13 12:44:00,17819,False,189.84,B2C
549951,2011-04-13 12:57:00,13134,False,500.2,B2C
549954,2011-04-13 13:25:00,13700,False,172.09,B2C
549960,2011-04-13 13:49:00,16652,True,-25.5,B2C
549962,2011-04-13 13:51:00,16652,True,-21.9,B2C
549961,2011-04-13 13:51:00,16652,False,25.5,B2C
549969,2011-04-13 14:24:00,13408,False,381.0,B2C
549971,2011-04-13 14:25:00,13408,False,33.0,B2C
549972,2011-04-13 14:27:00,13408,False,408.9,B2C
549982,2011-04-13 15:52:00,17091,False,505.57,B2C
549991,2011-04-14 08:13:00,18229,False,348.4,B2C
549992,2011-04-14 08:14:00,17669,False,516.0,B2C
549996,2011-04-14 08:45:00,15189,False,375.36,B2C
549997,2011-04-14 08:46:00,15189,False,183.6,B2C
549998,2011-04-14 08:49:00,17675,False,498.16,B2C
550005,2011-04-14 09:58:00,17677,False,310.0,B2C
550006,2011-04-14 10:10:00,17841,False,242.39,B2B
550007,2011-04-14 10:13:00,15125,False,527.0,B2C
550014,2011-04-14 10:52:00,16133,True,-18.0,B2C
550015,2011-04-14 10:54:00,17735,False,848.87,B2C
550017,2011-04-14 11:07:00,17865,False,569.2,B2C
550024,2011-04-14 11:19:00,13089,True,-175.4,B2B
550028,2011-04-14 11:26:00,14606,True,-1.65,B2C
550057,2011-04-14 12:01:00,14606,False,129.09,B2C
550120,2011-04-14 12:35:00,17071,False,278.5,B2C
550134,2011-04-14 13:50:00,16249,False,814.83,B2C
550151,2011-04-14 14:41:00,13089,False,140.25,B2B
550170,2011-04-14 16:43:00,17017,True,-12.75,B2C
550182,2011-04-14 17:44:00,18198,False,331.28000000000003,B2C
550188,2011-04-14 18:57:00,12457,False,669.25,B2C
550195,2011-04-15 09:55:00,14796,True,-6.99,B2C
550196,2011-04-15 10:09:00,14796,False,425.93,B2C
550199,2011-04-15 10:20:00,16523,False,397.5,B2C
550200,2011-04-15 10:21:00,16523,False,64.2,B2C
550276,2011-04-15 12:48:00,12989,False,277.56,B2C
550281,2011-04-15 13:48:00,12457,False,219.0,B2C
550285,2011-04-15 14:14:00,15249,False,327.2,B2C
550296,2011-04-15 15:54:00,13742,False,172.72,B2C
550302,2011-04-17 10:17:00,14156,False,446.74,B2B
550310,2011-04-17 11:04:00,15985,False,899.58,B2C
550312,2011-04-17 11:18:00,13089,False,379.32,B2B
550313,2011-04-17 11:21:00,12681,False,545.57,B2C
550320,2011-04-17 12:37:00,12748,False,625.27,B2B
550323,2011-04-17 12:57:00,13692,False,856.63,B2C
550331,2011-04-17 13:43:00,15555,False,290.52,B2C
550336,2011-04-17 14:55:00,13089,False,246.74,B2B
550343,2011-04-17 15:56:00,12971,False,174.6,B2C
550353,2011-04-18 10:29:00,17841,True,-12.97,B2B
550359,2011-04-18 10:41:00,17841,False,366.48,B2B
550363,2011-04-18 11:20:00,16033,True,-7.95,B2C
550447,2011-04-18 12:36:00,16033,False,393.33,B2C
550478,2011-04-18 14:01:00,15755,False,306.05,B2C
550483,2011-04-18 14:12:00,16033,False,42.400000000000006,B2C
550489,2011-04-18 14:30:00,16033,True,-35.7,B2C
550491,2011-04-18 14:37:00,16033,False,19.8,B2C
550492,2011-04-18 14:44:00,14180,False,187.75,B2C
550493,2011-04-18 14:50:00,15311,False,1026.61,B2B
550494,2011-04-18 14:54:00,15311,True,-23.6,B2B
550527,2011-04-19 10:48:00,12476,False,1411.67,B2C
550529,2011-04-19 10:49:00,18102,True,-158.21,B2B
550531,2011-04-19 10:59:00,13199,False,35.400000000000006,B2C
550532,2011-04-19 11:02:00,14606,False,117.14,B2C
550533,2011-04-19 11:03:00,17071,True,-9.9,B2C
550607,2011-04-19 12:17:00,16919,False,232.22,B2C
550608,2011-04-19 12:19:00,12901,False,970.2,B2C
550618,2011-04-19 13:09:00,14156,False,367.62,B2B
550625,2011-04-19 14:02:00,12619,False,425.68,B2C
550630,2011-04-19 14:49:00,14298,False,1507.67,B2B
550634,2011-04-19 15:02:00,14298,False,27.3,B2B
550637,2011-04-19 15:39:00,14415,False,397.14,B2C
550647,2011-04-19 16:33:00,13134,True,-29.7,B2C
550648,2011-04-19 16:36:00,13134,True,-6.25,B2C
550649,2011-04-19 16:37:00,13134,False,25.5,B2C
550657,2011-04-20 08:24:00,18198,False,302.56,B2C
550659,2011-04-20 09:02:00,17730,False,347.17,B2C
550660,2011-04-20 09:03:00,15179,False,67.5,B2C
550662,2011-04-20 09:29:00,15078,False,544.26,B2C
550663,2011-04-20 09:30:00,15078,False,36.0,B2C
550668,2011-04-20 09:49:00,12457,True,-45.900000000000006,B2C
550671,2011-04-20 10:10:00,12457,False,179.0,B2C
550672,2011-04-20 10:10:00,12457,True,-179.0,B2C
550673,2011-04-20 10:28:00,12971,False,379.0,B2C
550674,2011-04-20 10:29:00,12971,False,244.8,B2C
550710,2011-04-20 11:05:00,17450,False,3108.64,B2B
