invoice_line_id,invoice_no,invoice_date,customer_id,is_cancelled,invoice_total,stock_code,quantity,line_unit_price,line_total
17408,547669,2011-03-24 13:37:00,12748,False,163.46,22417,1,0.55,0.55
17409,547669,2011-03-24 13:37:00,12748,False,163.46,21745,1,3.75,3.75
17410,547669,2011-03-24 13:37:00,12748,False,163.46,84849B,1,1.69,1.69
17411,547669,2011-03-24 13:37:00,12748,False,163.46,22998,24,0.42,10.08
17412,547669,2011-03-24 13:37:00,12748,False,163.46,22995,24,0.42,10.08
17413,547669,2011-03-24 13:37:00,12748,False,163.46,23002,24,0.42,10.08
17414,547671,2011-03-24 13:45:00,14560,False,62.38,22215,4,8.5,34.0
17415,547671,2011-03-24 13:45:00,14560,False,62.38,37447,12,1.49,17.88
17416,547671,2011-03-24 13:45:00,14560,False,62.38,16156S,25,0.42,10.5
17417,547676,2011-03-24 14:15:00,15189,True,-21.9,22423,-2,10.95,-21.9
17418,547687,2011-03-24 14:52:00,15078,False,356.3,22993,12,1.25,15.0
17419,547687,2011-03-24 14:52:00,15078,False,356.3,22383,10,1.65,16.5
17420,547687,2011-03-24 14:52:00,15078,False,356.3,22382,10,1.65,16.5
17421,547687,2011-03-24 14:52:00,15078,False,356.3,22084,6,2.95,17.700000000000003
17422,547687,2011-03-24 14:52:00,15078,False,356.3,22083,6,2.95,17.700000000000003
17423,547687,2011-03-24 14:52:00,15078,False,356.3,85152,12,2.1,25.200000000000003
17424,547687,2011-03-24 14:52:00,15078,False,356.3,22384,10,1.65,16.5
17425,547687,2011-03-24 14:52:00,15078,False,356.3,22381,10,2.1,21.0
17426,547687,2011-03-24 14:52:00,15078,False,356.3,22411,10,1.95,19.5
17427,547687,2011-03-24 14:52:00,15078,False,356.3,22386,10,1.95,19.5
17428,547687,2011-03-24 14:52:00,15078,False,356.3,21929,10,1.95,19.5
17429,547687,2011-03-24 14:52:00,15078,False,356.3,21928,10,1.95,19.5
17430,547687,2011-03-24 14:52:00,15078,False,356.3,84991,24,0.55,13.200000000000001
17431,547687,2011-03-24 14:52:00,15078,False,356.3,21212,24,0.55,13.200000000000001
17432,547687,2011-03-24 14:52:00,15078,False,356.3,82600,6,2.1,12.600000000000001
17433,547687,2011-03-24 14:52:00,15078,False,356.3,21181,12,2.1,25.200000000000003
17434,547687,2011-03-24 14:52:00,15078,False,356.3,20718,10,1.25,12.5
17435,547687,2011-03-24 14:52:00,15078,False,356.3,20725,10,1.65,16.5
17436,547687,2011-03-24 14:52:00,15078,False,356.3,85099B,20,1.95,39.0
17437,547688,2011-03-24 14:54:00,12971,False,137.4,22084,40,2.55,102.0
17438,547688,2011-03-24 14:54:00,12971,False,137.4,22087,12,2.95,35.400000000000006
17439,547703,2011-03-24 17:10:00,12540,False,1140.76,16161P,25,0.42,10.5
17440,547703,2011-03-24 17:10:00,12540,False,1140.76,23231,25,0.42,10.5
17441,547703,2011-03-24 17:10:00,12540,False,1140.76,22708,25,0.42,10.5
17442,547703,2011-03-24 17:10:00,12540,False,1140.76,22985,25,0.42,10.5
17443,547703,2011-03-24 17:10:00,12540,False,1140.76,21829,36,0.21,7.56
17444,547703,2011-03-24 17:10:00,12540,False,1140.76,22329,12,1.65,19.799999999999997
17445,547703,2011-03-24 17:10:00,12540,False,1140.76,22630,12,1.95,23.4
17446,547703,2011-03-24 17:10:00,12540,False,1140.76,22629,12,1.95,23.4
17447,547703,2011-03-24 17:10:00,12540,False,1140.76,21212,24,0.55,13.200000000000001
17448,547703,2011-03-24 17:10:00,12540,False,1140.76,21218,12,3.75,45.0
17449,547703,2011-03-24 17:10:00,12540,False,1140.76,21210,12,1.45,17.4
17450,547703,2011-03-24 17:10:00,12540,False,1140.76,22423,8,12.75,102.0
17451,547703,2011-03-24 17:10:00,12540,False,1140.76,21844,12,2.95,35.400000000000006
17452,547703,2011-03-24 17:10:00,12540,False,1140.76,21874,12,1.25,15.0
17453,547703,2011-03-24 17:10:00,12540,False,1140.76,21137,8,3.75,30.0
17454,547703,2011-03-24 17:10:00,12540,False,1140.76,82494L,6,2.95,17.700000000000003
17455,547703,2011-03-24 17:10:00,12540,False,1140.76,21080,12,0.85,10.2
17456,547703,2011-03-24 17:10:00,12540,False,1140.76,22991,12,1.95,23.4
17457,547703,2011-03-24 17:10:00,12540,False,1140.76,21843,10,10.95,109.5
17458,547703,2011-03-24 17:10:00,12540,False,1140.76,21340,8,9.95,79.6
17459,547703,2011-03-24 17:10:00,12540,False,1140.76,84879,40,1.69,67.6
17460,547703,2011-03-24 17:10:00,12540,False,1140.76,21164,12,2.95,35.400000000000006
17461,547703,2011-03-24 17:10:00,12540,False,1140.76,22077,24,1.65,39.599999999999994
17462,547703,2011-03-24 17:10:00,12540,False,1140.76,85049C,12,1.25,15.0
17463,547703,2011-03-24 17:10:00,12540,False,1140.76,85049D,12,1.25,15.0
17464,547703,2011-03-24 17:10:00,12540,False,1140.76,85049G,12,1.25,15.0
17465,547703,2011-03-24 17:10:00,12540,False,1140.76,85049H,12,1.25,15.0
17466,547703,2011-03-24 17:10:00,12540,False,1140.76,21668,12,1.25,15.0
17467,547703,2011-03-24 17:10:00,12540,False,1140.76,21669,12,1.25,15.0
17468,547703,2011-03-24 17:10:00,12540,False,1140.76,21671,12,1.25,15.0
17469,547703,2011-03-24 17:10:00,12540,False,1140.76,21670,12,1.25,15.0
17470,547703,2011-03-24 17:10:00,12540,False,1140.76,22553,12,1.65,19.799999999999997
17471,547703,2011-03-24 17:10:00,12540,False,1140.76,22556,12,1.65,19.799999999999997
17472,547703,2011-03-24 17:10:00,12540,False,1140.76,POST,8,28.0,224.0
17473,547706,2011-03-24 18:25:00,12901,False,2278.8,22900,600,2.32,1392.0
17474,547706,2011-03-24 18:25:00,12901,False,2278.8,22659,400,1.65,660.0
17475,547706,2011-03-24 18:25:00,12901,False,2278.8,22970,108,2.1,226.8
17476,547708,2011-03-24 18:34:00,17450,False,11343.2,22479,360,1.48,532.8
17477,547708,2011-03-24 18:34:00,17450,False,11343.2,22478,360,1.48,532.8
17478,547708,2011-03-24 18:34:00,17450,False,11343.2,22477,360,1.48,532.8
17479,547708,2011-03-24 18:34:00,17450,False,11343.2,22458,324,2.69,871.56
17480,547708,2011-03-24 18:34:00,17450,False,11343.2,21897,342,3.21,1097.82
17481,547708,2011-03-24 18:34:00,17450,False,11343.2,21898,378,3.21,1213.3799999999999
17482,547708,2011-03-24 18:34:00,17450,False,11343.2,21876,432,1.48,639.36
17483,547708,2011-03-24 18:34:00,17450,False,11343.2,21896,432,2.4,1036.8
17484,547708,2011-03-24 18:34:00,17450,False,11343.2,82551,288,1.7,489.59999999999997
17485,547708,2011-03-24 18:34:00,17450,False,11343.2,82552,288,1.7,489.59999999999997
17486,547708,2011-03-24 18:34:00,17450,False,11343.2,21259,192,6.0,1152.0
17487,547708,2011-03-24 18:34:00,17450,False,11343.2,85066,160,12.98,2076.8
17488,547708,2011-03-24 18:34:00,17450,False,11343.2,22459,252,2.69,677.88
17489,547709,2011-03-24 18:43:00,18109,False,279.73,48187,2,7.95,15.9
17490,547709,2011-03-24 18:43:00,18109,False,279.73,22507,1,4.95,4.95
17491,547709,2011-03-24 18:43:00,18109,False,279.73,21218,2,3.75,7.5
17492,547709,2011-03-24 18:43:00,18109,False,279.73,21340,1,12.75,12.75
17493,547709,2011-03-24 18:43:00,18109,False,279.73,22722,2,3.95,7.9
17494,547709,2011-03-24 18:43:00,18109,False,279.73,22150,1,1.95,1.95
17495,547709,2011-03-24 18:43:00,18109,False,279.73,21447,3,1.25,3.75
17496,547709,2011-03-24 18:43:00,18109,False,279.73,21446,2,1.25,2.5
17497,547709,2011-03-24 18:43:00,18109,False,279.73,84849D,2,1.69,3.38
17498,547709,2011-03-24 18:43:00,18109,False,279.73,22961,2,1.45,2.9
17499,547709,2011-03-24 18:43:00,18109,False,279.73,85066,2,12.75,25.5
17500,547709,2011-03-24 18:43:00,18109,False,279.73,82484,2,7.9,15.8
17501,547709,2011-03-24 18:43:00,18109,False,279.73,22457,1,2.95,2.95
17502,547709,2011-03-24 18:43:00,18109,False,279.73,85123A,6,2.95,17.700000000000003
17503,547709,2011-03-24 18:43:00,18109,False,279.73,22189,3,3.95,11.850000000000001
17504,547709,2011-03-24 18:43:00,18109,False,279.73,22855,2,1.25,2.5
17505,547709,2011-03-24 18:43:00,18109,False,279.73,82486,1,8.95,8.95
17506,547709,2011-03-24 18:43:00,18109,False,279.73,22666,2,2.95,5.9
17507,547709,2011-03-24 18:43:00,18109,False,279.73,22667,1,2.95,2.95
17508,547709,2011-03-24 18:43:00,18109,False,279.73,22667,2,2.95,5.9
17509,547709,2011-03-24 18:43:00,18109,False,279.73,21259,1,5.95,5.95
17510,547709,2011-03-24 18:43:00,18109,False,279.73,21216,2,4.95,9.9
17511,547709,2011-03-24 18:43:00,18109,False,279.73,22720,2,4.95,9.9
17512,547709,2011-03-24 18:43:00,18109,False,279.73,21446,1,1.25,1.25
17513,547709,2011-03-24 18:43:00,18109,False,279.73,22639,3,2.55,7.6499999999999995
17514,547709,2011-03-24 18:43:00,18109,False,279.73,22604,3,2.55,7.6499999999999995
17515,547709,2011-03-24 18:43:00,18109,False,279.73,21340,1,12.75,12.75
17516,547709,2011-03-24 18:43:00,18109,False,279.73,22169,8,7.65,61.2
17517,547718,2011-03-25 09:39:00,17450,False,57.6,22702,24,2.4,57.599999999999994
17518,547720,2011-03-25 10:08:00,14209,False,420.6,22829,2,9.95,19.9
17519,547720,2011-03-25 10:08:00,14209,False,420.6,22832,2,10.75,21.5
17520,547720,2011-03-25 10:08:00,14209,False,420.6,22788,4,9.95,39.8
17521,547720,2011-03-25 10:08:00,14209,False,420.6,84509A,4,3.75,15.0
17522,547720,2011-03-25 10:08:00,14209,False,420.6,22169,4,8.5,34.0
17523,547720,2011-03-25 10:08:00,14209,False,420.6,22789,16,1.95,31.2
17524,547720,2011-03-25 10:08:00,14209,False,420.6,21733,6,2.95,17.700000000000003
17525,547720,2011-03-25 10:08:00,14209,False,420.6,22171,4,8.5,34.0
17526,547720,2011-03-25 10:08:00,14209,False,420.6,22487,1,9.95,9.95
17527,547720,2011-03-25 10:08:00,14209,False,420.6,22170,4,6.75,27.0
17528,547720,2011-03-25 10:08:00,14209,False,420.6,82494L,6,2.95,17.700000000000003
17529,547720,2011-03-25 10:08:00,14209,False,420.6,82482,6,2.55,15.299999999999999
17530,547720,2011-03-25 10:08:00,14209,False,420.6,22784,3,4.95,14.850000000000001
17531,547720,2011-03-25 10:08:00,14209,False,420.6,22804,6,2.95,17.700000000000003
17532,547720,2011-03-25 10:08:00,14209,False,420.6,22173,8,2.95,23.6
17533,547720,2011-03-25 10:08:00,14209,False,420.6,22762,1,14.95,14.95
17534,547720,2011-03-25 10:08:00,14209,False,420.6,22763,2,9.95,19.9
17535,547720,2011-03-25 10:08:00,14209,False,420.6,22770,1,14.95,14.95
17536,547720,2011-03-25 10:08:00,14209,False,420.6,82484,4,7.9,31.6
17537,547726,2011-03-25 10:49:00,16029,False,465.84,72760B,16,8.49,135.84
17538,547726,2011-03-25 10:49:00,16029,False,465.84,85099B,100,1.65,165.0
17539,547726,2011-03-25 10:49:00,16029,False,465.84,85099F,100,1.65,165.0
17540,547727,2011-03-25 10:50:00,16029,False,878.16,22174,72,1.25,90.0
17541,547727,2011-03-25 10:50:00,16029,False,878.16,85150,192,1.69,324.48
17542,547727,2011-03-25 10:50:00,16029,False,878.16,85152,96,1.53,146.88
17543,547727,2011-03-25 10:50:00,16029,False,878.16,21181,192,1.65,316.79999999999995
17544,547728,2011-03-25 10:51:00,16029,False,146.88,21181,48,1.53,73.44
17545,547728,2011-03-25 10:51:00,16029,False,146.88,85152,48,1.53,73.44
17546,547730,2011-03-25 11:01:00,14796,False,349.51,22423,1,12.75,12.75
17547,547730,2011-03-25 11:01:00,14796,False,349.51,37449,1,9.95,9.95
17548,547730,2011-03-25 11:01:00,14796,False,349.51,22055,4,1.65,6.6
17549,547730,2011-03-25 11:01:00,14796,False,349.51,21231,16,1.25,20.0
17550,547730,2011-03-25 11:01:00,14796,False,349.51,21232,20,1.25,25.0
17551,547730,2011-03-25 11:01:00,14796,False,349.51,21181,2,2.1,4.2
17552,547730,2011-03-25 11:01:00,14796,False,349.51,21175,4,2.55,10.2
17553,547730,2011-03-25 11:01:00,14796,False,349.51,82600,4,2.1,8.4
17554,547730,2011-03-25 11:01:00,14796,False,349.51,85152,4,2.1,8.4
17555,547730,2011-03-25 11:01:00,14796,False,349.51,82583,4,2.1,8.4
17556,547730,2011-03-25 11:01:00,14796,False,349.51,82582,2,2.1,4.2
17557,547730,2011-03-25 11:01:00,14796,False,349.51,21165,2,1.69,3.38
17558,547730,2011-03-25 11:01:00,14796,False,349.51,21166,2,2.08,4.16
17559,547730,2011-03-25 11:01:00,14796,False,349.51,84991,2,0.55,1.1
17560,547730,2011-03-25 11:01:00,14796,False,349.51,22951,2,0.55,1.1
17561,547730,2011-03-25 11:01:00,14796,False,349.51,22417,2,0.55,1.1
17562,547730,2011-03-25 11:01:00,14796,False,349.51,21977,4,0.55,2.2
17563,547730,2011-03-25 11:01:00,14796,False,349.51,21213,2,0.55,1.1
17564,547730,2011-03-25 11:01:00,14796,False,349.51,21975,2,0.55,1.1
17565,547730,2011-03-25 11:01:00,14796,False,349.51,21976,2,0.55,1.1
17566,547730,2011-03-25 11:01:00,14796,False,349.51,23159,1,2.08,2.08
17567,547730,2011-03-25 11:01:00,14796,False,349.51,23154,1,2.08,2.08
17568,547730,2011-03-25 11:01:00,14796,False,349.51,23156,1,2.08,2.08
17569,547730,2011-03-25 11:01:00,14796,False,349.51,22966,3,1.25,3.75
17570,547730,2011-03-25 11:01:00,14796,False,349.51,22993,2,1.25,2.5
17571,547730,2011-03-25 11:01:00,14796,False,349.51,22059,8,1.49,11.92
17572,547730,2011-03-25 11:01:00,14796,False,349.51,22222,1,4.95,4.95
17573,547730,2011-03-25 11:01:00,14796,False,349.51,23078,24,1.25,30.0
17574,547730,2011-03-25 11:01:00,14796,False,349.51,22722,1,3.95,3.95
17575,547730,2011-03-25 11:01:00,14796,False,349.51,84596B,2,0.42,0.84
17576,547730,2011-03-25 11:01:00,14796,False,349.51,22900,4,2.95,11.8
17577,547730,2011-03-25 11:01:00,14796,False,349.51,47559B,8,1.25,10.0
17578,547730,2011-03-25 11:01:00,14796,False,349.51,37448,8,1.49,11.92
17579,547730,2011-03-25 11:01:00,14796,False,349.51,37447,4,1.49,5.96
17580,547730,2011-03-25 11:01:00,14796,False,349.51,22057,4,1.49,5.96
17581,547730,2011-03-25 11:01:00,14796,False,349.51,22629,2,1.95,3.9
17582,547730,2011-03-25 11:01:00,14796,False,349.51,22659,4,1.95,7.8
17583,547730,2011-03-25 11:01:00,14796,False,349.51,22630,4,1.95,7.8
17584,547730,2011-03-25 11:01:00,14796,False,349.51,22067,4,1.65,6.6
17585,547730,2011-03-25 11:01:00,14796,False,349.51,22644,4,1.45,5.8
17586,547730,2011-03-25 11:01:00,14796,False,349.51,22646,4,1.45,5.8
17587,547730,2011-03-25 11:01:00,14796,False,349.51,22645,4,1.45,5.8
17588,547730,2011-03-25 11:01:00,14796,False,349.51,21069,6,1.25,7.5
17589,547730,2011-03-25 11:01:00,14796,False,349.51,21874,4,1.25,5.0
17590,547730,2011-03-25 11:01:00,14796,False,349.51,21877,6,1.25,7.5
17591,547730,2011-03-25 11:01:00,14796,False,349.51,23155,6,0.83,4.9799999999999995
17592,547730,2011-03-25 11:01:00,14796,False,349.51,21870,4,1.25,5.0
17593,547730,2011-03-25 11:01:00,14796,False,349.51,21068,2,1.25,2.5
17594,547730,2011-03-25 11:01:00,14796,False,349.51,21868,1,1.25,1.25
17595,547730,2011-03-25 11:01:00,14796,False,349.51,22064,8,1.65,13.2
17596,547730,2011-03-25 11:01:00,14796,False,349.51,22649,3,4.95,14.850000000000001
17597,547794,2011-03-25 12:13:00,14085,False,207.21,22334,6,1.65,9.899999999999999
17598,547794,2011-03-25 12:13:00,14085,False,207.21,22332,6,1.65,9.899999999999999
17599,547794,2011-03-25 12:13:00,14085,False,207.21,22331,6,1.65,9.899999999999999
17600,547794,2011-03-25 12:13:00,14085,False,207.21,22436,20,0.65,13.0
17601,547794,2011-03-25 12:13:00,14085,False,207.21,85215,6,0.65,3.9000000000000004
17602,547794,2011-03-25 12:13:00,14085,False,207.21,21544,12,0.85,10.2
17603,547794,2011-03-25 12:13:00,14085,False,207.21,21987,2,0.65,1.3
17604,547794,2011-03-25 12:13:00,14085,False,207.21,21086,2,0.65,1.3
17605,547794,2011-03-25 12:13:00,14085,False,207.21,21094,2,0.85,1.7
17606,547794,2011-03-25 12:13:00,14085,False,207.21,21988,3,0.85,2.55
17607,547794,2011-03-25 12:13:00,14085,False,207.21,21504,12,0.42,5.04
17608,547794,2011-03-25 12:13:00,14085,False,207.21,22983,12,0.42,5.04
17609,547794,2011-03-25 12:13:00,14085,False,207.21,21495,25,0.42,10.5
17610,547794,2011-03-25 12:13:00,14085,False,207.21,22985,25,0.42,10.5
17611,547794,2011-03-25 12:13:00,14085,False,207.21,21059,6,0.85,5.1
17612,547794,2011-03-25 12:13:00,14085,False,207.21,21058,3,0.85,2.55
17613,547794,2011-03-25 12:13:00,14085,False,207.21,21212,2,0.55,1.1
17614,547794,2011-03-25 12:13:00,14085,False,207.21,23156,4,2.08,8.32
17615,547794,2011-03-25 12:13:00,14085,False,207.21,23154,4,2.08,8.32
17616,547794,2011-03-25 12:13:00,14085,False,207.21,21213,1,0.55,0.55
17617,547794,2011-03-25 12:13:00,14085,False,207.21,21977,7,0.55,3.8500000000000005
17618,547794,2011-03-25 12:13:00,14085,False,207.21,22569,5,3.75,18.75
17619,547794,2011-03-25 12:13:00,14085,False,207.21,22745,1,2.1,2.1
17620,547794,2011-03-25 12:13:00,14085,False,207.21,22570,4,3.75,15.0
17621,547794,2011-03-25 12:13:00,14085,False,207.21,23155,18,0.83,14.94
17622,547794,2011-03-25 12:13:00,14085,False,207.21,22693,24,1.25,30.0
17623,547794,2011-03-25 12:13:00,14085,False,207.21,21034,2,0.95,1.9
17624,547796,2011-03-25 12:34:00,14646,False,1407.86,21123,72,1.25,90.0
17625,547796,2011-03-25 12:34:00,14646,False,1407.86,84997B,72,3.75,270.0
17626,547796,2011-03-25 12:34:00,14646,False,1407.86,22467,36,2.1,75.60000000000001
17627,547796,2011-03-25 12:34:00,14646,False,1407.86,22385,100,1.65,165.0
17628,547796,2011-03-25 12:34:00,14646,False,1407.86,20712,100,1.65,165.0
17629,547796,2011-03-25 12:34:00,14646,False,1407.86,20719,100,0.72,72.0
17630,547796,2011-03-25 12:34:00,14646,False,1407.86,20677,8,1.25,10.0
17631,547796,2011-03-25 12:34:00,14646,False,1407.86,21244,16,1.69,27.04
17632,547796,2011-03-25 12:34:00,14646,False,1407.86,21507,72,0.36,25.919999999999998
17633,547796,2011-03-25 12:34:00,14646,False,1407.86,22328,48,2.55,122.39999999999999
17634,547796,2011-03-25 12:34:00,14646,False,1407.86,22326,48,2.55,122.39999999999999
17635,547796,2011-03-25 12:34:00,14646,False,1407.86,21936,50,2.55,127.49999999999999
17636,547796,2011-03-25 12:34:00,14646,False,1407.86,POST,9,15.0,135.0
17637,547801,2011-03-25 12:57:00,14107,False,554.18,21397,48,0.39,18.72
17638,547801,2011-03-25 12:57:00,14107,False,554.18,22309,12,2.55,30.599999999999998
17639,547801,2011-03-25 12:57:00,14107,False,554.18,21533,3,4.95,14.850000000000001
17640,547801,2011-03-25 12:57:00,14107,False,554.18,20725,10,1.65,16.5
17641,547801,2011-03-25 12:57:00,14107,False,554.18,21843,2,10.95,21.9
17642,547801,2011-03-25 12:57:00,14107,False,554.18,22993,12,1.25,15.0
17643,547801,2011-03-25 12:57:00,14107,False,554.18,21212,24,0.55,13.200000000000001
17644,547801,2011-03-25 12:57:00,14107,False,554.18,22423,2,12.75,25.5
17645,547801,2011-03-25 12:57:00,14107,False,554.18,20658,24,1.25,30.0
17646,547801,2011-03-25 12:57:00,14107,False,554.18,21866,24,1.25,30.0
17647,547801,2011-03-25 12:57:00,14107,False,554.18,20615,12,2.1,25.200000000000003
17648,547801,2011-03-25 12:57:00,14107,False,554.18,21786,24,0.42,10.08
17649,547801,2011-03-25 12:57:00,14107,False,554.18,21787,24,0.85,20.4
17650,547801,2011-03-25 12:57:00,14107,False,554.18,21967,24,0.29,6.959999999999999
17651,547801,2011-03-25 12:57:00,14107,False,554.18,21980,24,0.29,6.959999999999999
17652,547801,2011-03-25 12:57:00,14107,False,554.18,21745,12,3.75,45.0
17653,547801,2011-03-25 12:57:00,14107,False,554.18,22652,10,1.65,16.5
17654,547801,2011-03-25 12:57:00,14107,False,554.18,22348,24,0.85,20.4
17655,547801,2011-03-25 12:57:00,14107,False,554.18,22980,12,1.65,19.799999999999997
17656,547801,2011-03-25 12:57:00,14107,False,554.18,22979,12,1.45,17.4
17657,547801,2011-03-25 12:57:00,14107,False,554.18,22982,12,1.25,15.0
17658,547801,2011-03-25 12:57:00,14107,False,554.18,21155,6,2.55,15.299999999999999
17659,547801,2011-03-25 12:57:00,14107,False,554.18,22558,24,1.49,35.76
17660,547801,2011-03-25 12:57:00,14107,False,554.18,21154,10,1.25,12.5
17661,547801,2011-03-25 12:57:00,14107,False,554.18,20751,12,2.1,25.200000000000003
17662,547801,2011-03-25 12:57:00,14107,False,554.18,21535,6,2.55,15.299999999999999
17663,547801,2011-03-25 12:57:00,14107,False,554.18,21531,6,2.55,15.299999999999999
17664,547801,2011-03-25 12:57:00,14107,False,554.18,21539,3,4.95,14.850000000000001
17665,547802,2011-03-25 13:12:00,12921,True,-3.6,71459,-5,0.72,-3.5999999999999996
17666,547809,2011-03-25 13:54:00,12748,False,185.1,21430,1,3.75,3.75
17667,547809,2011-03-25 13:54:00,12748,False,185.1,20914,1,2.95,2.95
17668,547809,2011-03-25 13:54:00,12748,False,185.1,21990,1,2.95,2.95
17669,547809,2011-03-25 13:54:00,12748,False,185.1,20755,1,0.85,0.85
17670,547809,2011-03-25 13:54:00,12748,False,185.1,20985,1,1.25,1.25
17671,547809,2011-03-25 13:54:00,12748,False,185.1,20986,1,1.25,1.25
17672,547809,2011-03-25 13:54:00,12748,False,185.1,22350,1,2.55,2.55
17673,547809,2011-03-25 13:54:00,12748,False,185.1,22301,2,2.55,5.1
17674,547809,2011-03-25 13:54:00,12748,False,185.1,22300,2,2.55,5.1
17675,547809,2011-03-25 13:54:00,12748,False,185.1,22303,2,2.55,5.1
17676,547809,2011-03-25 13:54:00,12748,False,185.1,22302,6,2.55,15.299999999999999
17677,547809,2011-03-25 13:54:00,12748,False,185.1,22302,2,2.55,5.1
17678,547809,2011-03-25 13:54:00,12748,False,185.1,22303,1,2.55,2.55
17679,547809,2011-03-25 13:54:00,12748,False,185.1,22971,1,2.55,2.55
17680,547809,2011-03-25 13:54:00,12748,False,185.1,22970,2,2.55,5.1
17681,547809,2011-03-25 13:54:00,12748,False,185.1,22301,2,2.55,5.1
17682,547809,2011-03-25 13:54:00,12748,False,185.1,22300,2,2.55,5.1
17683,547809,2011-03-25 13:54:00,12748,False,185.1,21238,2,0.85,1.7
17684,547809,2011-03-25 13:54:00,12748,False,185.1,21430,2,3.75,7.5
17685,547809,2011-03-25 13:54:00,12748,False,185.1,22482,2,1.25,2.5
17686,547809,2011-03-25 13:54:00,12748,False,185.1,22349,1,3.75,3.75
17687,547809,2011-03-25 13:54:00,12748,False,185.1,22251,1,1.25,1.25
17688,547809,2011-03-25 13:54:00,12748,False,185.1,84569C,1,1.25,1.25
17689,547809,2011-03-25 13:54:00,12748,False,185.1,84569A,2,1.25,2.5
17690,547809,2011-03-25 13:54:00,12748,False,185.1,22525,2,1.25,2.5
17691,547809,2011-03-25 13:54:00,12748,False,185.1,22523,2,0.85,1.7
17692,547809,2011-03-25 13:54:00,12748,False,185.1,22521,2,0.85,1.7
17693,547809,2011-03-25 13:54:00,12748,False,185.1,47566,1,4.95,4.95
17694,547809,2011-03-25 13:54:00,12748,False,185.1,20755,1,0.85,0.85
17695,547809,2011-03-25 13:54:00,12748,False,185.1,21990,1,2.95,2.95
17696,547809,2011-03-25 13:54:00,12748,False,185.1,21328,1,1.65,1.65
17697,547809,2011-03-25 13:54:00,12748,False,185.1,20986,2,1.25,2.5
17698,547809,2011-03-25 13:54:00,12748,False,185.1,84535A,2,0.65,1.3
17699,547809,2011-03-25 13:54:00,12748,False,185.1,84978,6,1.25,7.5
17700,547809,2011-03-25 13:54:00,12748,False,185.1,20832,24,0.85,20.4
17701,547809,2011-03-25 13:54:00,12748,False,185.1,51020A,12,0.29,3.4799999999999995
17702,547809,2011-03-25 13:54:00,12748,False,185.1,22196,20,0.85,17.0
17703,547809,2011-03-25 13:54:00,12748,False,185.1,84988,4,1.45,5.8
17704,547809,2011-03-25 13:54:00,12748,False,185.1,37482P,48,0.39,18.72
17705,547812,2011-03-25 14:06:00,18102,False,5513.32,82484,300,4.77,1430.9999999999998
17706,547812,2011-03-25 14:06:00,18102,False,5513.32,22507,304,3.85,1170.4
17707,547812,2011-03-25 14:06:00,18102,False,5513.32,22189,432,2.31,997.9200000000001
17708,547812,2011-03-25 14:06:00,18102,False,5513.32,21623,300,6.38,1914.0
17709,547816,2011-03-25 14:30:00,12748,False,25.25,22443,1,7.95,7.95
17710,547816,2011-03-25 14:30:00,12748,False,25.25,20829,1,2.1,2.1
17711,547816,2011-03-25 14:30:00,12748,False,25.25,21907,1,2.1,2.1
17712,547816,2011-03-25 14:30:00,12748,False,25.25,22583,1,2.55,2.55
17713,547816,2011-03-25 14:30:00,12748,False,25.25,22584,1,2.55,2.55
17714,547816,2011-03-25 14:30:00,12748,False,25.25,22582,1,2.55,2.55
17715,547816,2011-03-25 14:30:00,12748,False,25.25,22900,1,2.95,2.95
17716,547816,2011-03-25 14:30:00,12748,False,25.25,21925,1,1.25,1.25
17717,547816,2011-03-25 14:30:00,12748,False,25.25,21926,1,1.25,1.25
17718,547818,2011-03-25 14:39:00,12748,False,76.2,22460,4,1.25,5.0
17719,547818,2011-03-25 14:39:00,12748,False,76.2,22215,1,8.5,8.5
17720,547818,2011-03-25 14:39:00,12748,False,76.2,21584,1,1.65,1.65
17721,547818,2011-03-25 14:39:00,12748,False,76.2,21201,1,2.55,2.55
17722,547818,2011-03-25 14:39:00,12748,False,76.2,22089,1,2.95,2.95
17723,547818,2011-03-25 14:39:00,12748,False,76.2,22969,12,1.45,17.4
17724,547818,2011-03-25 14:39:00,12748,False,76.2,22358,1,2.95,2.95
17725,547818,2011-03-25 14:39:00,12748,False,76.2,22584,1,2.55,2.55
17726,547818,2011-03-25 14:39:00,12748,False,76.2,84755,8,0.65,5.2
17727,547818,2011-03-25 14:39:00,12748,False,76.2,21631,2,12.75,25.5
17728,547818,2011-03-25 14:39:00,12748,False,76.2,85099C,1,1.95,1.95
17729,547819,2011-03-25 14:45:00,12748,False,94.19,85053,5,2.1,10.5
17730,547819,2011-03-25 14:45:00,12748,False,94.19,20828,10,2.55,25.5
17731,547819,2011-03-25 14:45:00,12748,False,94.19,21588,1,2.55,2.55
17732,547819,2011-03-25 14:45:00,12748,False,94.19,21035,2,3.25,6.5
17733,547819,2011-03-25 14:45:00,12748,False,94.19,22087,1,2.95,2.95
17734,547819,2011-03-25 14:45:00,12748,False,94.19,40016,12,0.42,5.04
17735,547819,2011-03-25 14:45:00,12748,False,94.19,21470,1,3.75,3.75
17736,547819,2011-03-25 14:45:00,12748,False,94.19,21466,1,3.75,3.75
17737,547819,2011-03-25 14:45:00,12748,False,94.19,21733,4,2.95,11.8
17738,547819,2011-03-25 14:45:00,12748,False,94.19,22236,1,12.75,12.75
