InvoiceNo,InvoiceDate,CustomerID,IsCancelled,InvoiceTotal
546636,2011-03-15 12:19:00,14534,False,137.9
546645,2011-03-15 13:32:00,15311,True,-91.80000000000001
546647,2011-03-15 13:55:00,17419,True,-10.75
546660,2011-03-15 14:32:00,14156,False,1041.45
546667,2011-03-15 15:31:00,14735,False,236.1
546668,2011-03-15 15:33:00,14735,False,218.1
546678,2011-03-15 16:39:00,12681,False,565.54
546731,2011-03-16 11:39:00,13089,False,961.5600000000001
546732,2011-03-16 11:41:00,14606,False,139.35000000000002
546733,2011-03-16 11:47:00,16029,False,705.6000000000001
546734,2011-03-16 11:49:00,16029,False,705.6000000000001
546735,2011-03-16 11:50:00,16029,True,-705.6000000000001
546736,2011-03-16 11:52:00,16013,False,414.71999999999997
546751,2011-03-16 12:45:00,13668,False,311.66
546762,2011-03-16 14:12:00,17961,False,28.18
546766,2011-03-16 14:49:00,12971,False,52.8
546767,2011-03-16 14:51:00,12971,False,77.16
546768,2011-03-16 14:54:00,15694,False,584.76
546769,2011-03-16 14:57:00,17504,False,859.01
546770,2011-03-16 15:17:00,12523,False,115.09
546783,2011-03-17 09:32:00,12924,True,-3.75
546785,2011-03-17 09:56:00,15189,False,302.52
546786,2011-03-17 09:57:00,16523,False,239.0
546788,2011-03-17 10:02:00,13946,False,209.85
546790,2011-03-17 10:26:00,14713,False,136.57
546831,2011-03-17 12:15:00,13199,False,606.84
546847,2011-03-17 12:51:00,12989,False,437.40000000000003
546860,2011-03-17 14:47:00,18198,False,316.82
546864,2011-03-17 15:42:00,13319,True,-23.4
546893,2011-03-17 18:20:00,14156,True,-4.95
546899,2011-03-17 18:27:00,14298,False,946.2
546898,2011-03-17 18:27:00,17961,False,8.8
546900,2011-03-17 18:28:00,14298,False,25.200000000000003
546901,2011-03-17 18:29:00,14112,True,-65.3
546902,2011-03-17 18:30:00,14298,False,33.2
546905,2011-03-17 18:42:00,15061,True,-21.6
546906,2011-03-17 18:44:00,17675,True,-6.75
546920,2011-03-18 09:55:00,12471,False,845.3199999999999
546921,2011-03-18 09:57:00,12471,False,33.0
546922,2011-03-18 09:59:00,14110,False,904.26
546925,2011-03-18 10:09:00,12647,False,464.7
546926,2011-03-18 10:11:00,17857,False,108.5
546931,2011-03-18 10:40:00,12989,True,-4.2
546978,2011-03-18 12:15:00,17857,True,-72.5
546991,2011-03-18 13:08:00,12748,False,167.43
546997,2011-03-18 13:32:00,12748,True,-167.43
547004,2011-03-18 14:14:00,17419,False,321.75
547019,2011-03-18 14:54:00,17841,False,115.78
547020,2011-03-18 15:42:00,17017,False,368.36
547022,2011-03-18 15:44:00,17961,False,22.240000000000002
547028,2011-03-20 10:13:00,13593,False,447.5
547034,2011-03-20 10:30:00,18229,False,361.4
547036,2011-03-20 10:35:00,17017,False,380.4
547039,2011-03-20 10:51:00,14560,False,96.6
547041,2011-03-20 10:56:00,13777,False,300.0
547047,2011-03-20 11:46:00,14258,False,982.08
547058,2011-03-20 12:44:00,14232,False,693.1800000000001
547066,2011-03-20 13:41:00,12921,False,562.63
547067,2011-03-20 13:43:00,12921,False,501.24
547069,2011-03-20 13:52:00,16710,False,242.0
547101,2011-03-21 10:34:00,16029,False,585.0
547103,2011-03-21 10:54:00,15218,False,527.85
547134,2011-03-21 11:57:00,15996,False,169.73000000000002
547165,2011-03-21 12:10:00,13593,False,15.600000000000001
547168,2011-03-21 12:10:00,13593,True,-46.8
547198,2011-03-21 12:50:00,14606,True,-14.65
547199,2011-03-21 12:53:00,14606,False,131.5
547202,2011-03-21 13:38:00,17841,False,248.20000000000002
547208,2011-03-21 14:39:00,15189,True,-114.8
547209,2011-03-21 14:44:00,13081,False,2340.05
547227,2011-03-21 15:40:00,12748,False,147.6
547236,2011-03-21 16:27:00,14180,True,-9.95
547251,2011-03-22 09:43:00,17865,False,398.22
547273,2011-03-22 11:05:00,14530,False,448.65
547327,2011-03-22 11:28:00,12681,False,523.98
547362,2011-03-22 12:33:00,13694,False,3221.88
547365,2011-03-22 12:36:00,12775,False,235.71
547391,2011-03-22 16:32:00,14735,False,70.80000000000001
547405,2011-03-23 08:22:00,17705,False,114.0
547419,2011-03-23 10:27:00,15061,False,1649.58
547491,2011-03-23 12:05:00,17096,False,133.49
547496,2011-03-23 12:13:00,18075,False,261.68
547500,2011-03-23 12:39:00,13408,False,524.8199999999999
547501,2011-03-23 12:41:00,13408,False,59.400000000000006
547515,2011-03-23 14:02:00,13267,False,330.52
547516,2011-03-23 14:04:00,15189,False,385.79999999999995
547517,2011-03-23 14:33:00,12395,False,326.5
547518,2011-03-23 14:39:00,13694,False,1320.0
547567,2011-03-24 09:44:00,17644,False,442.47
547578,2011-03-24 10:38:00,13089,False,485.89
547579,2011-03-24 10:40:00,13089,False,120.0
547580,2011-03-24 10:48:00,13488,False,713.9499999999999
547583,2011-03-24 11:07:00,12901,False,562.3199999999999
547652,2011-03-24 12:15:00,14606,False,236.07
547662,2011-03-24 13:12:00,14085,False,150.34
547669,2011-03-24 13:37:00,12748,False,163.46
547671,2011-03-24 13:45:00,14560,False,62.379999999999995
547676,2011-03-24 14:15:00,15189,True,-21.9
547687,2011-03-24 14:52:00,15078,False,356.3
547688,2011-03-24 14:54:00,12971,False,137.4
547703,2011-03-24 17:10:00,12540,False,1140.76
547706,2011-03-24 18:25:00,12901,False,2278.8
547708,2011-03-24 18:34:00,17450,False,11343.199999999999
547709,2011-03-24 18:43:00,18109,False,279.73
547718,2011-03-25 09:39:00,17450,False,57.599999999999994
547720,2011-03-25 10:08:00,14209,False,420.6
547726,2011-03-25 10:49:00,16029,False,465.84000000000003
547727,2011-03-25 10:50:00,16029,False,878.16
547728,2011-03-25 10:51:00,16029,False,146.88
547730,2011-03-25 11:01:00,14796,False,349.51
547794,2011-03-25 12:13:00,14085,False,207.21
547796,2011-03-25 12:34:00,14646,False,1407.86
547801,2011-03-25 12:57:00,14107,False,554.18
547802,2011-03-25 13:12:00,12921,True,-3.5999999999999996
547809,2011-03-25 13:54:00,12748,False,185.1
547812,2011-03-25 14:06:00,18102,False,5513.32
547816,2011-03-25 14:30:00,12748,False,25.25
547818,2011-03-25 14:39:00,12748,False,76.2
547819,2011-03-25 14:45:00,12748,False,94.19
547828,2011-03-25 15:18:00,16618,False,354.65999999999997
547847,2011-03-27 12:04:00,14232,True,-1.65
547848,2011-03-27 12:05:00,12921,True,-1.95
547850,2011-03-27 12:06:00,14472,False,311.57
547849,2011-03-27 12:06:00,12471,True,-3.75
547870,2011-03-27 14:18:00,13668,False,173.77
547875,2011-03-27 15:40:00,13408,False,612.38
547876,2011-03-27 15:41:00,16638,False,254.0
547881,2011-03-27 16:08:00,13110,False,192.34
547885,2011-03-28 09:16:00,17314,False,220.8
547896,2011-03-28 11:34:00,17841,False,246.61
547898,2011-03-28 11:49:00,16523,False,374.7
547918,2011-03-28 12:49:00,15249,False,1001.82
547925,2011-03-28 13:57:00,12481,False,602.86
547926,2011-03-28 13:59:00,12481,False,229.48
547946,2011-03-28 14:59:00,12971,False,116.4
547944,2011-03-28 14:59:00,12971,False,106.95
547968,2011-03-28 16:02:00,12471,True,-2.07
547987,2011-03-29 09:11:00,17428,False,444.52
548003,2011-03-29 10:39:00,18044,False,289.25
548010,2011-03-29 11:04:00,14646,False,2527.94
548011,2011-03-29 11:14:00,14646,False,15719.56
548016,2011-03-29 11:39:00,16871,False,35.04
548017,2011-03-29 11:42:00,16871,False,357.25
548033,2011-03-29 12:01:00,14441,False,356.84000000000003
548154,2011-03-29 13:06:00,17675,False,465.7
548157,2011-03-29 13:27:00,14298,False,1518.0
548170,2011-03-29 13:53:00,15290,False,280.85
548172,2011-03-29 14:13:00,15738,False,328.15
548186,2011-03-29 15:02:00,13777,False,539.3
548197,2011-03-29 15:53:00,13588,False,113.30000000000001
548210,2011-03-29 17:23:00,14606,False,338.40999999999997
548211,2011-03-30 09:06:00,14646,False,1807.04
548216,2011-03-30 09:27:00,12971,False,91.8
548218,2011-03-30 09:36:00,13999,False,301.48
548255,2011-03-30 10:46:00,13078,False,383.07
548307,2011-03-30 11:59:00,17314,True,-7.5
548319,2011-03-30 12:48:00,14180,False,245.2
548333,2011-03-30 13:44:00,15189,False,132.70000000000002
548337,2011-03-30 14:06:00,18198,False,284.67
548341,2011-03-30 14:30:00,13089,True,-34.0
548352,2011-03-30 14:57:00,12921,True,-6.75
548355,2011-03-30 15:06:00,12921,True,-80.55000000000001
548354,2011-03-30 15:06:00,15981,False,600.0
548367,2011-03-30 15:51:00,17677,False,1337.78
548368,2011-03-30 15:52:00,17677,False,70.92
548391,2011-03-30 17:06:00,13488,True,-2.95
548392,2011-03-30 17:09:00,18075,True,-21.95
548406,2011-03-31 09:57:00,15061,False,872.56
548451,2011-03-31 11:25:00,17365,False,543.6
548453,2011-03-31 11:37:00,17428,True,-7.5
548463,2011-03-31 12:11:00,13225,True,-380.8
548465,2011-03-31 12:17:00,17526,True,-195.5
548484,2011-03-31 12:43:00,13571,False,145.27
548488,2011-03-31 13:03:00,16638,True,-4.25
548489,2011-03-31 13:10:00,12619,False,205.98
548492,2011-03-31 13:14:00,17841,False,213.0
548495,2011-03-31 13:34:00,17075,True,-20.35
548497,2011-03-31 13:43:00,13089,False,1622.41
548499,2011-03-31 13:47:00,17075,False,133.47
548500,2011-03-31 13:49:00,17071,False,204.78
548513,2011-03-31 15:54:00,13777,True,-20.4
548521,2011-03-31 16:41:00,17735,False,652.52
548554,2011-04-01 09:19:00,13694,False,888.1999999999999
548553,2011-04-01 09:19:00,12523,False,138.75
548556,2011-04-01 09:25:00,13694,False,237.89999999999998
548577,2011-04-01 10:46:00,13694,True,-933.9200000000001
548613,2011-04-01 11:46:00,13694,False,35.28
548625,2011-04-01 12:14:00,13078,True,-11.9
548636,2011-04-01 12:29:00,15601,False,266.85
548642,2011-04-01 13:00:00,17287,False,145.24
548656,2011-04-01 14:05:00,12748,False,16.7
548657,2011-04-01 14:07:00,12748,False,8.8
548658,2011-04-01 14:19:00,15179,False,102.0
548661,2011-04-01 14:28:00,12415,False,350.0
548670,2011-04-01 15:37:00,15356,False,212.13
548698,2011-04-03 10:55:00,18109,False,259.6
548706,2011-04-03 11:51:00,13408,False,231.3
548708,2011-04-03 12:41:00,13269,False,704.6
548718,2011-04-04 08:50:00,14156,False,2183.82
548730,2011-04-04 10:11:00,17669,False,475.5
548740,2011-04-04 11:34:00,13319,False,599.84
548745,2011-04-04 12:10:00,12471,False,624.29
548746,2011-04-04 12:11:00,12471,False,50.0
548757,2011-04-04 12:31:00,17419,False,357.5
548851,2011-04-04 13:14:00,15311,True,-25.09
548856,2011-04-04 13:26:00,15311,False,25.09
548857,2011-04-04 13:28:00,15311,True,-25.09
548859,2011-04-04 13:32:00,13668,False,221.25
548863,2011-04-04 13:57:00,15311,False,1713.74
548866,2011-04-04 14:09:00,14606,True,-6.2
548870,2011-04-04 14:41:00,14606,False,129.18
548873,2011-04-04 15:10:00,12971,False,214.2
548892,2011-04-04 15:35:00,18044,False,124.15
548910,2011-04-05 08:51:00,17940,False,259.20000000000005
548911,2011-04-05 09:09:00,12951,False,155.19000000000003
548940,2011-04-05 10:31:00,15061,False,81.6
548941,2011-04-05 10:32:00,15061,True,-60.0
548969,2011-04-05 11:01:00,14646,False,1129.1999999999998
548970,2011-04-05 11:03:00,14646,False,1155.0
548971,2011-04-05 11:29:00,16919,False,184.84
548992,2011-04-05 13:52:00,13089,False,838.0799999999999
548995,2011-04-05 14:08:00,17841,True,-29.0
549014,2011-04-05 15:00:00,17841,False,226.06
549022,2011-04-05 16:23:00,12901,False,83.4
549027,2011-04-05 17:02:00,17857,False,5424.0
549039,2011-04-05 17:16:00,17675,True,-7.5
549041,2011-04-05 17:22:00,17644,True,-32.55
549044,2011-04-06 09:11:00,16161,False,345.35
549045,2011-04-06 09:25:00,14407,True,-12.75
549049,2011-04-06 10:15:00,17677,True,-2.55
549052,2011-04-06 10:19:00,17682,False,365.79
549098,2011-04-06 11:06:00,12481,True,-5.46
549101,2011-04-06 11:34:00,14606,False,146.92000000000002
549104,2011-04-06 11:43:00,15311,False,703.5400000000001
549148,2011-04-06 15:31:00,14534,False,187.7
549225,2011-04-07 10:54:00,13777,False,326.4
549238,2011-04-07 11:30:00,14667,False,388.77
549255,2011-04-07 12:23:00,16209,False,305.95000000000005
549273,2011-04-07 13:05:00,13089,False,312.0
549281,2011-04-07 13:19:00,17735,False,571.3
549284,2011-04-07 13:37:00,15694,False,365.4
549293,2011-04-07 19:16:00,17883,False,119.35
549297,2011-04-08 07:49:00,18061,False,213.8
549304,2011-04-08 08:39:00,16133,False,301.53000000000003
549305,2011-04-08 08:40:00,15189,False,152.3
549321,2011-04-08 10:19:00,14243,False,373.27
549412,2011-04-08 11:43:00,14258,False,718.6
549417,2011-04-08 11:44:00,14258,False,79.80000000000001
549425,2011-04-08 11:54:00,14030,False,337.67
549429,2011-04-08 12:06:00,17001,False,313.5
549434,2011-04-08 12:30:00,12647,False,350.76
549438,2011-04-08 12:39:00,12471,True,-5.41
549444,2011-04-08 13:00:00,16013,False,375.0
549448,2011-04-08 14:07:00,13078,False,306.18
549450,2011-04-08 14:13:00,13089,True,-10.2
549452,2011-04-08 14:17:00,17940,True,-1867.86
549468,2011-04-08 14:27:00,17940,False,1867.86
549523,2011-04-08 15:35:00,12748,False,32.65
549535,2011-04-08 17:14:00,14110,True,-13.5
549538,2011-04-08 17:25:00,17961,False,32.32
549542,2011-04-10 11:11:00,15311,False,862.8199999999999
549544,2011-04-10 11:15:00,15311,True,-275.0
549547,2011-04-10 11:33:00,16359,False,423.4
549549,2011-04-10 11:37:00,16359,True,-250.0
549563,2011-04-10 14:02:00,14030,False,113.61999999999999
549576,2011-04-11 08:14:00,17069,False,476.37
549594,2011-04-11 10:25:00,16029,False,470.4
549597,2011-04-11 11:23:00,16133,False,403.34000000000003
549690,2011-04-11 13:41:00,17841,False,380.34
549691,2011-04-11 13:42:00,13549,False,183.5
549692,2011-04-11 13:43:00,13668,True,-12.82
549696,2011-04-11 13:55:00,13089,False,153.0
549705,2011-04-11 14:00:00,13668,False,145.26
549717,2011-04-11 14:56:00,14606,False,15.0
549720,2011-04-11 15:25:00,14606,False,142.84
549736,2011-04-12 09:02:00,13599,False,173.01
549737,2011-04-12 09:03:00,13599,False,158.8
549740,2011-04-12 09:49:00,15981,False,520.8
549744,2011-04-12 10:30:00,15240,False,316.2
549746,2011-04-12 10:38:00,15251,False,2846.02
549747,2011-04-12 10:41:00,17428,False,614.0
549748,2011-04-12 10:42:00,17428,False,497.82
549750,2011-04-12 10:48:00,18109,False,113.25
549751,2011-04-12 10:58:00,13089,False,737.42
549752,2011-04-12 11:01:00,13089,False,50.0
549754,2011-04-12 11:32:00,13700,False,314.52
549756,2011-04-12 11:36:00,14111,False,94.2
549824,2011-04-12 12:43:00,15189,True,-12.55
549840,2011-04-12 13:51:00,15189,True,-5.9
549841,2011-04-12 13:52:00,15189,False,3.3
549874,2011-04-12 15:23:00,16919,False,294.66
549898,2011-04-12 16:00:00,13078,True,-38.65
549911,2011-04-13 08:26:00,14060,False,446.7
549918,2011-04-13 09:48:00,17017,False,267.96
549938,2011-04-13 11:42:00,13199,False,408.0
549940,2011-04-13 11:48:00,13694,False,1357.63
549941,2011-04-13 11:53:00,13694,False,81.6
549942,2011-04-13 12:04:00,12971,False,136.20000000000002
549946,2011-04-13 12:44:00,17819,False,189.83999999999997
549951,2011-04-13 12:57:00,13134,False,500.2
549954,2011-04-13 13:25:00,13700,False,172.09
549960,2011-04-13 13:49:00,16652,True,-25.5
549962,2011-04-13 13:51:00,16652,True,-21.9
549961,2011-04-13 13:51:00,16652,False,25.5
549969,2011-04-13 14:24:00,13408,False,381.0
549971,2011-04-13 14:25:00,13408,False,33.0
549972,2011-04-13 14:27:00,13408,False,408.9
549982,2011-04-13 15:52:00,17091,False,505.57
549991,2011-04-14 08:13:00,18229,False,348.4
549992,2011-04-14 08:14:00,17669,False,516.0
549996,2011-04-14 08:45:00,15189,False,375.35999999999996
549997,2011-04-14 08:46:00,15189,False,183.6
549998,2011-04-14 08:49:00,17675,False,498.16
550005,2011-04-14 09:58:00,17677,False,310.0
550006,2011-04-14 10:10:00,17841,False,242.39
550007,2011-04-14 10:13:00,15125,False,527.0
550014,2011-04-14 10:52:00,16133,True,-18.0
550015,2011-04-14 10:54:00,17735,False,848.87
550017,2011-04-14 11:07:00,17865,False,569.2
550024,2011-04-14 11:19:00,13089,True,-175.4
550028,2011-04-14 11:26:00,14606,True,-1.65
550057,2011-04-14 12:01:00,14606,False,129.09
550120,2011-04-14 12:35:00,17071,False,278.5
550134,2011-04-14 13:50:00,16249,False,814.83
550151,2011-04-14 14:41:00,13089,False,140.25
550170,2011-04-14 16:43:00,17017,True,-12.75
550182,2011-04-14 17:44:00,18198,False,331.28000000000003
550188,2011-04-14 18:57:00,12457,False,669.25
550195,2011-04-15 09:55:00,14796,True,-6.99
550196,2011-04-15 10:09:00,14796,False,425.93
550199,2011-04-15 10:20:00,16523,False,397.5
550200,2011-04-15 10:21:00,16523,False,64.2
550276,2011-04-15 12:48:00,12989,False,277.56
550281,2011-04-15 13:48:00,12457,False,219.0
550285,2011-04-15 14:14:00,15249,False,327.2
550296,2011-04-15 15:54:00,13742,False,172.72
550302,2011-04-17 10:17:00,14156,False,446.74
550310,2011-04-17 11:04:00,15985,False,899.58
550312,2011-04-17 11:18:00,13089,False,379.32
550313,2011-04-17 11:21:00,12681,False,545.57
550320,2011-04-17 12:37:00,12748,False,625.27
550323,2011-04-17 12:57:00,13692,False,856.63
550331,2011-04-17 13:43:00,15555,False,290.52
550336,2011-04-17 14:55:00,13089,False,246.74
550343,2011-04-17 15:56:00,12971,False,174.6
550353,2011-04-18 10:29:00,17841,True,-12.97
550359,2011-04-18 10:41:00,17841,False,366.48
550363,2011-04-18 11:20:00,16033,True,-7.95
550447,2011-04-18 12:36:00,16033,False,393.33000000000004
550478,2011-04-18 14:01:00,15755,False,306.05
550483,2011-04-18 14:12:00,16033,False,42.400000000000006
550489,2011-04-18 14:30:00,16033,True,-35.7
550491,2011-04-18 14:37:00,16033,False,19.8
550492,2011-04-18 14:44:00,14180,False,187.75
550493,2011-04-18 14:50:00,15311,False,1026.6100000000001
550494,2011-04-18 14:54:00,15311,True,-23.6
550527,2011-04-19 10:48:00,12476,False,1411.67
550529,2011-04-19 10:49:00,18102,True,-158.21
550531,2011-04-19 10:59:00,13199,False,35.400000000000006
550532,2011-04-19 11:02:00,14606,False,117.14
550533,2011-04-19 11:03:00,17071,True,-9.9
550607,2011-04-19 12:17:00,16919,False,232.22
550608,2011-04-19 12:19:00,12901,False,970.2
550618,2011-04-19 13:09:00,14156,False,367.62
550625,2011-04-19 14:02:00,12619,False,425.67999999999995
550630,2011-04-19 14:49:00,14298,False,1507.67
550634,2011-04-19 15:02:00,14298,False,27.299999999999997
550637,2011-04-19 15:39:00,14415,False,397.14
550647,2011-04-19 16:33:00,13134,True,-29.7
550648,2011-04-19 16:36:00,13134,True,-6.25
550649,2011-04-19 16:37:00,13134,False,25.5
550657,2011-04-20 08:24:00,18198,False,302.56
550659,2011-04-20 09:02:00,17730,False,347.17
550660,2011-04-20 09:03:00,15179,False,67.5
550662,2011-04-20 09:29:00,15078,False,544.26
550663,2011-04-20 09:30:00,15078,False,36.0
550668,2011-04-20 09:49:00,12457,True,-45.900000000000006
550671,2011-04-20 10:10:00,12457,False,179.0
550672,2011-04-20 10:10:00,12457,True,-179.0
550673,2011-04-20 10:28:00,12971,False,379.0
550674,2011-04-20 10:29:00,12971,False,244.8
550710,2011-04-20 11:05:00,17450,False,3108.64
550711,2011-04-20 11:06:00,18102,False,1196.96
550714,2011-04-20 11:12:00,15249,False,478.2
550752,2011-04-20 11:49:00,13089,True,-3.75
550784,2011-04-20 13:59:00,13269,False,370.68
550787,2011-04-20 14:08:00,17450,True,-25.740000000000002
550797,2011-04-20 14:40:00,12901,False,54.72
550798,2011-04-20 14:41:00,15290,False,290.4
550801,2011-04-20 15:04:00,17402,False,212.5
550823,2011-04-21 09:36:00,16133,False,2210.05
550829,2011-04-21 10:19:00,17841,False,293.2
550906,2011-04-21 12:34:00,14298,False,1368.16
550912,2011-04-21 13:17:00,13267,False,313.65
550919,2011-04-21 14:06:00,14735,False,19.5
550920,2011-04-21 14:07:00,14735,False,110.1
550934,2011-04-21 15:15:00,16163,False,415.00000000000006
550946,2011-04-21 15:52:00,12708,False,202.5
550949,2011-04-21 16:01:00,17961,False,8.97
550967,2011-04-21 16:58:00,12971,False,47.39999999999999
550991,2011-04-21 18:59:00,14060,False,153.84
550997,2011-04-26 09:04:00,17735,False,488.01
551001,2011-04-26 09:31:00,13408,False,564.5
551058,2011-04-26 12:07:00,14606,False,110.52
551059,2011-04-26 12:08:00,13668,False,360.03
551124,2011-04-26 12:47:00,15738,False,291.90000000000003
551146,2011-04-26 13:45:00,13199,False,59.0
551162,2011-04-26 15:45:00,12901,False,339.24
551166,2011-04-26 16:01:00,17857,False,918.0
551181,2011-04-27 08:17:00,13089,False,600.8999999999999
551186,2011-04-27 10:01:00,17857,False,25.2
551189,2011-04-27 10:04:00,16029,False,870.0
551190,2011-04-27 10:22:00,17940,True,-120.0
551194,2011-04-27 11:12:00,14606,False,114.84
551198,2011-04-27 11:26:00,13694,False,347.68
551196,2011-04-27 11:26:00,17069,True,-13.500000000000002
551200,2011-04-27 11:32:00,17069,False,13.500000000000002
551234,2011-04-27 11:47:00,17450,False,476.4
551250,2011-04-27 12:00:00,17841,False,261.24
551259,2011-04-27 12:04:00,17949,False,1642.5
551279,2011-04-27 13:19:00,16013,False,172.79999999999998
551281,2011-04-27 13:31:00,13571,False,126.74000000000001
551282,2011-04-27 13:44:00,16919,False,223.33
551287,2011-04-27 14:17:00,17961,False,15.4
551291,2011-04-27 14:26:00,14298,False,1502.78
551292,2011-04-27 14:27:00,14298,False,431.74
551293,2011-04-27 14:28:00,14298,False,428.64
551301,2011-04-27 14:49:00,17675,False,1007.4
551305,2011-04-27 14:58:00,16145,False,337.36
551332,2011-04-27 16:23:00,13078,False,450.45000000000005
551333,2011-04-27 16:28:00,12681,True,-11.9
551341,2011-04-28 07:52:00,15189,False,459.45000000000005
551345,2011-04-28 09:03:00,14646,False,692.36
551348,2011-04-28 09:49:00,12415,True,-425.0
551351,2011-04-28 10:20:00,14298,False,4390.56
551352,2011-04-28 10:20:00,16637,False,303.62
551419,2011-04-28 13:51:00,12748,False,400.0
551424,2011-04-28 14:34:00,12748,False,16.95
551427,2011-04-28 14:56:00,14735,False,142.52
551438,2011-04-28 15:23:00,13408,False,453.2
551440,2011-04-28 15:29:00,15311,False,173.43
551510,2011-04-28 19:43:00,16163,True,-415.00000000000006
551520,2011-05-01 11:55:00,13301,False,153.86
551525,2011-05-01 12:37:00,14667,False,439.85
551530,2011-05-01 13:26:00,12748,False,2.1
551540,2011-05-03 08:47:00,14735,True,-218.1
551541,2011-05-03 08:49:00,13692,True,-14.95
551551,2011-05-03 10:08:00,17841,True,-20.27
551558,2011-05-03 10:41:00,17841,False,327.71
551559,2011-05-03 10:42:00,16133,False,612.16
551560,2011-05-03 10:43:00,16133,False,820.74
551576,2011-05-03 11:19:00,17857,False,21.599999999999998
551588,2011-05-03 11:28:00,12708,True,-13.100000000000001
551617,2011-05-03 11:41:00,16013,False,489.59999999999997
551618,2011-05-03 11:42:00,16013,False,626.1
551647,2011-05-03 11:59:00,13089,False,62.28
551650,2011-05-03 12:02:00,13089,False,1110.72
551659,2011-05-03 12:14:00,13668,True,-7.380000000000001
551685,2011-05-03 12:51:00,16029,True,-8142.75
551686,2011-05-03 12:53:00,13668,False,478.51
551688,2011-05-03 13:31:00,14107,False,299.81
551696,2011-05-03 13:39:00,14110,False,797.26
551697,2011-05-03 13:46:00,16029,False,8142.75
551698,2011-05-03 13:52:00,13694,False,1132.95
551699,2011-05-03 14:12:00,16029,True,-6930.0
551712,2011-05-03 15:04:00,13267,True,-2.95
551737,2011-05-04 10:52:00,14606,True,-2.1
551747,2011-05-04 11:00:00,14298,False,2805.2799999999997
551774,2011-05-04 11:12:00,14606,False,109.38
551839,2011-05-04 13:34:00,15311,False,453.02
551841,2011-05-04 13:40:00,15311,True,-4.24
551843,2011-05-04 13:57:00,16094,False,252.1
551845,2011-05-04 14:03:00,17961,False,17.14
551852,2011-05-04 14:52:00,14948,False,278.4
551855,2011-05-04 15:08:00,12836,False,814.71
551863,2011-05-04 16:12:00,16145,True,-2.41
551865,2011-05-04 16:23:00,17644,True,-32.55
551868,2011-05-04 16:29:00,12540,False,1380.11
551889,2011-05-05 09:34:00,18198,False,306.72
551893,2011-05-05 10:07:00,17675,False,464.3
551894,2011-05-05 10:20:00,12971,False,64.95000000000002
551946,2011-05-05 11:18:00,18229,False,307.0
551955,2011-05-05 12:22:00,13199,False,321.48
551966,2011-05-05 13:14:00,15356,False,369.95
551976,2011-05-05 13:29:00,15061,False,809.4
551977,2011-05-05 13:34:00,15061,False,225.60000000000002
551981,2011-05-05 13:53:00,13694,False,897.5999999999999
551983,2011-05-05 14:32:00,17735,False,562.29
551985,2011-05-05 14:38:00,12395,False,149.97
552007,2011-05-05 16:56:00,13269,False,310.78
552008,2011-05-05 17:13:00,12476,False,311.2
552010,2011-05-05 17:26:00,14713,False,292.42
552013,2011-05-05 17:34:00,12451,False,2388.31
552021,2011-05-05 17:57:00,15125,True,-36.72
552026,2011-05-05 18:06:00,17940,False,108.0
552030,2011-05-05 18:12:00,15189,True,-8.75
552031,2011-05-05 18:14:00,13089,True,-212.54999999999998
552036,2011-05-05 19:16:00,12748,False,211.15
552038,2011-05-06 08:08:00,14156,False,3869.18
552039,2011-05-06 08:10:00,13081,False,4655.85
552043,2011-05-06 09:07:00,12476,True,-5.1
552047,2011-05-06 09:55:00,14796,True,-12.75
552051,2011-05-06 10:10:00,14796,False,415.02
552057,2011-05-06 10:34:00,17504,False,251.75
552058,2011-05-06 10:36:00,15218,False,647.75
552108,2011-05-06 11:36:00,17841,False,289.82
552179,2011-05-06 13:31:00,16919,False,116.49000000000001
552182,2011-05-06 13:38:00,14180,False,195.14999999999998
552185,2011-05-06 13:52:00,12921,False,464.01
552186,2011-05-06 13:53:00,12921,False,483.02000000000004
552189,2011-05-06 14:04:00,12748,False,10.08
552190,2011-05-06 14:11:00,12748,True,-10.08
552195,2011-05-06 14:25:00,13089,False,204.29999999999998
552242,2011-05-06 19:22:00,12748,False,62.67999999999999
552243,2011-05-06 19:37:00,12748,False,84.49
552244,2011-05-06 19:39:00,12748,False,29.89
552245,2011-05-06 19:42:00,12748,False,108.87
552246,2011-05-06 19:44:00,12748,False,19.720000000000002
552247,2011-05-06 19:48:00,12748,False,21.39
552248,2011-05-06 19:49:00,12748,False,7.15
552249,2011-05-06 19:53:00,12748,False,35.97
552250,2011-05-06 19:55:00,12748,False,3.3
552251,2011-05-06 20:00:00,12748,False,22.14
552259,2011-05-08 11:13:00,15796,False,253.47
552266,2011-05-08 11:41:00,13975,False,282.85
552272,2011-05-08 12:13:00,13694,False,1128.94
552274,2011-05-08 12:30:00,16523,False,236.10000000000002
552275,2011-05-08 12:31:00,16523,False,59.8
552278,2011-05-08 12:36:00,15059,False,199.11
552287,2011-05-08 13:19:00,17705,False,107.0
552288,2011-05-08 13:20:00,13313,False,302.44
552300,2011-05-08 14:45:00,14606,True,-2.6
552301,2011-05-08 14:50:00,17323,True,-5.050000000000001
552302,2011-05-08 14:59:00,14606,False,97.09
552304,2011-05-08 15:15:00,12748,False,183.29999999999998
552307,2011-05-08 15:20:00,12748,False,95.85
552310,2011-05-08 15:22:00,17323,False,155.68
552328,2011-05-09 10:03:00,14188,False,362.9
